customer_id,monthly_spend_delta_pct,salary_credit_variance,emi_to_income_ratio_new,merchant_category_shift_score,peer_transfer_anomaly_score,utility_bill_location_change,sip_initiation_flag,balance_floor_volatility,life_event_label
CUST_06199,23.7453,0.3517,0.04,0.5026,0.4428,0,0,0.1799,job_change
CUST_06200,27.6978,0.0619,0.1988,0.5695,0.4561,0,0,0.059,marriage
CUST_06201,22.2346,0.0539,0.3478,0.3792,0.1955,0,0,0.4439,new_child
CUST_06202,-4.6852,0.0638,0.519,0.2781,0.276,0,0,0.3875,education_loan
CUST_06203,16.8866,0.0909,0.2211,0.4666,0.049,0,0,0.2873,vehicle_purchase
CUST_06204,3.6774,0.0071,0.3996,0.014,0.2685,0,0,0.4538,education_loan
CUST_06205,67.9708,0.5708,0.1636,0.0901,0.2825,0,0,0.1154,windfall_bonus
CUST_06206,42.1275,0.7141,0.0161,0.0378,0.2964,0,0,0.2449,windfall_bonus
CUST_06207,6.882,-0.026,0.3645,0.1622,0.1112,0,0,0.4615,education_loan
CUST_06208,61.0116,0.5059,0.1841,0.209,0.229,0,1,0.2344,windfall_bonus
CUST_06209,-4.3415,-0.0091,0.499,0.0912,0.1815,0,0,0.5322,education_loan
CUST_06210,48.4444,0.459,0.1368,0.1337,0.2082,0,1,0.3048,salary_hike
CUST_06211,34.7059,-0.0768,0.2904,0.3329,0.2309,0,0,0.215,new_child
CUST_06212,24.7285,0.09,0.3024,0.3524,0.0776,0,0,0.4314,vehicle_purchase
CUST_06213,6.3884,-0.0109,0.4294,0.1173,0.1597,0,0,0.3163,education_loan
CUST_06214,29.5983,0.4476,0.0927,0.4923,0.3865,0,0,0.1768,job_change
CUST_06215,-0.8681,0.0729,0.4828,0.1078,0.2658,0,0,0.4307,education_loan
CUST_06216,33.4422,0.0956,0.175,0.4432,0.1433,0,0,0.3976,new_child
CUST_06217,47.9857,-0.0247,0.0028,0.7863,0.2631,0,0,0.0598,travel_pattern
CUST_06218,33.5349,-0.1112,0.2797,0.5501,0.1196,0,0,0.4722,new_child
CUST_06219,37.8636,0.0667,0.2931,0.5209,0.1121,0,0,0.3806,medical_event
CUST_06220,32.4893,0.3769,0.0172,0.5053,0.4709,0,0,0.055,job_change
CUST_06221,39.8009,0.0097,0.1288,0.5225,0.2999,1,0,0.1232,travel_pattern
CUST_06222,23.3487,-0.0661,0.05,0.8412,0.3557,1,0,0.1159,relocation
CUST_06223,11.0714,0.1451,0.1616,0.5744,0.5581,0,1,0.1556,digital_shift
CUST_06224,23.3555,-0.0222,0.2063,0.7048,0.2976,0,0,0.1092,travel_pattern
CUST_06225,1.0758,0.0296,0.1622,0.242,0.1706,0,0,0.1526,retirement_approach
CUST_06226,46.9914,-0.0435,0.3345,0.4696,0.2518,0,0,0.5399,medical_event
CUST_06227,32.1937,-0.0663,0.023,0.5677,0.1536,1,0,0.1752,travel_pattern
CUST_06228,28.7292,0.0389,0.2107,0.5501,0.4026,0,0,0.0966,marriage
CUST_06229,5.5048,0.0312,0.0308,0.1379,0.2657,0,1,0.1622,retirement_approach
CUST_06230,26.5015,0.1341,0.0993,0.6692,0.2993,1,0,0.1933,travel_pattern
CUST_06231,31.4867,0.0662,0.201,0.4656,0.6065,0,0,0.109,marriage
CUST_06232,37.6613,0.0253,0.128,0.3982,0.1327,0,0,0.4189,new_child
CUST_06233,17.943,0.11,0.341,0.6021,0.2545,0,0,0.333,vehicle_purchase
CUST_06234,10.0663,-0.0796,0.1353,0.6326,0.5362,0,1,0.0942,digital_shift
CUST_06235,-1.1368,-0.0177,0.3587,0.002,0.2664,0,0,0.4355,education_loan
CUST_06236,31.0737,0.3417,0.0928,0.453,0.3572,0,0,0.0726,job_change
CUST_06237,-4.3422,-0.0358,0.4791,0.1091,0.1998,0,0,0.424,education_loan
CUST_06238,24.708,0.1548,0.0934,0.6389,0.2704,0,0,0.2751,new_child
CUST_06239,13.2218,-0.083,0.1916,0.6382,0.166,0,0,0.5114,medical_event
CUST_06240,22.3264,0.0607,0.4258,0.6721,0.2058,0,0,0.2466,new_child
CUST_06241,35.9776,0.6044,0.2492,0.6699,0.382,0,0,0.0986,job_change
CUST_06242,28.685,0.7202,0.2217,0.1345,0.0614,0,1,0.2566,windfall_bonus
CUST_06243,1.7799,-0.0213,0.2345,0.1434,0.125,0,1,0.1967,retirement_approach
CUST_06244,27.1478,0.3859,0.184,0.4438,0.5839,0,0,0.1074,job_change
CUST_06245,14.4514,0.0214,0.0512,0.497,0.3747,0,1,0.1435,digital_shift
CUST_06246,26.7475,0.3411,0.102,0.2091,0.1151,0,0,0.147,salary_hike
CUST_06247,32.3937,-0.2299,0.1754,0.5891,0.0202,0,0,0.5181,new_child
CUST_06248,36.7837,-0.0748,0.2268,0.3807,0.1491,0,0,0.316,new_child
CUST_06249,18.9275,0.1525,0.3364,0.4157,0.2853,0,0,0.1843,vehicle_purchase
CUST_06250,46.3243,-0.1218,0.0358,0.6091,0.2825,0,0,0.0811,travel_pattern
CUST_06251,2.4982,-0.0718,0.3215,0.2374,0.0477,0,0,0.217,education_loan
CUST_06252,3.1034,-0.1076,0.0609,0.1932,0.239,0,1,0.0983,retirement_approach
CUST_06253,26.4558,-0.0681,0.2408,0.5455,0.5172,1,0,0.1975,relocation
CUST_06254,30.5083,0.5028,0.1208,0.226,0.1105,0,0,0.1144,salary_hike
CUST_06255,-0.6264,-0.122,0.1836,0.1003,0.2735,0,1,0.1338,retirement_approach
CUST_06256,26.517,0.5811,0.2361,0.5329,0.4216,0,0,0.1327,job_change
CUST_06257,40.4073,0.3488,0.2488,0.1707,0.2422,0,0,0.1252,salary_hike
CUST_06258,17.1857,-0.0431,0.1015,0.7255,0.493,1,0,0.1968,relocation
CUST_06259,25.781,0.4133,0.1651,0.7311,0.6064,0,0,0.0723,job_change
CUST_06260,28.8896,0.3671,0.159,0.5125,0.4974,0,0,0.1797,job_change
CUST_06261,27.0986,-0.1432,0.2784,0.6477,0.0699,0,0,0.3098,new_child
CUST_06262,12.8875,0.2021,0.2451,0.6242,0.46,0,1,0.1121,digital_shift
CUST_06263,-4.7996,-0.0192,0.1787,0.1824,0.0529,0,0,0.1049,retirement_approach
CUST_06264,38.863,0.2959,0.3422,0.4353,0.2905,0,0,0.4401,new_child
CUST_06265,11.3927,0.1321,0.152,0.572,0.406,0,0,0.157,digital_shift
CUST_06266,8.8315,-0.1508,0.1357,0.6763,0.614,0,1,0.0589,digital_shift
CUST_06267,38.6571,0.0671,0.3628,0.5861,0.1038,0,0,0.3538,medical_event
CUST_06268,52.0406,0.0928,0.4162,0.7137,0.6113,0,0,0.1435,marriage
CUST_06269,33.0675,-0.1459,0.2405,0.5685,0.3332,1,0,0.1038,relocation
CUST_06270,5.8348,-0.0017,0.316,0.1003,0.0399,0,0,0.2818,education_loan
CUST_06271,9.6578,-0.0538,0.002,0.6044,0.5545,0,0,0.1091,digital_shift
CUST_06272,40.3674,0.1582,0.2979,0.7678,0.0896,0,0,0.395,new_child
CUST_06273,36.9323,0.0062,0.0456,0.6064,0.367,1,0,0.1281,travel_pattern
CUST_06274,30.4791,-0.0046,0.222,0.6346,0.192,0,0,0.5447,new_child
CUST_06275,45.7645,0.0188,0.2668,0.7909,0.6216,0,0,0.1126,marriage
CUST_06276,7.4103,0.061,0.0109,0.0163,0.2393,0,1,0.1182,retirement_approach
CUST_06277,6.3557,-0.1677,0.175,0.0138,0.0711,0,1,0.1335,retirement_approach
CUST_06278,31.3574,-0.149,0.3488,0.5868,0.251,0,0,0.5223,medical_event
CUST_06279,56.2074,-0.0774,0.21,0.6355,0.3023,0,0,0.1766,travel_pattern
CUST_06280,2.5915,0.051,0.4681,0.1269,0.1629,0,0,0.4039,education_loan
CUST_06281,26.1638,-0.0059,0.4078,0.5194,0.6358,0,0,0.1582,marriage
CUST_06282,63.623,0.8052,0.2358,0.0213,0.0706,0,1,0.1159,windfall_bonus
CUST_06283,12.9118,-0.1131,0.1651,0.1802,0.0735,0,0,0.1465,retirement_approach
CUST_06284,46.0935,0.5083,0.0131,0.1941,0.0247,0,1,0.2185,salary_hike
CUST_06285,18.1303,0.0253,0.2455,0.6314,0.4425,1,0,0.088,relocation
CUST_06286,9.2344,0.064,0.1653,0.1564,0.0439,0,1,0.1868,retirement_approach
CUST_06287,40.8898,0.5013,0.1708,0.6835,0.3999,0,0,0.0876,job_change
CUST_06288,72.4603,0.4891,0.0162,0.2927,0.2079,0,1,0.2459,windfall_bonus
CUST_06289,48.6515,0.4776,0.0176,0.1488,0.215,0,1,0.2093,salary_hike
CUST_06290,8.4904,0.0341,0.1568,0.0931,0.1778,0,1,0.1508,retirement_approach
CUST_06291,49.7505,0.5125,0.0661,0.1995,0.2059,0,1,0.1163,windfall_bonus
CUST_06292,16.471,0.0249,0.4088,0.3883,0.0975,0,0,0.422,vehicle_purchase
CUST_06293,19.1999,0.0899,0.214,0.6747,0.2815,0,0,0.4213,new_child
CUST_06294,23.735,0.0275,0.307,0.7065,0.0064,0,0,0.3773,new_child
CUST_06295,42.105,-0.1091,0.2978,0.482,0.2012,0,0,0.2968,new_child
CUST_06296,31.6765,0.093,0.1456,0.6905,0.1036,0,0,0.4343,new_child
CUST_06297,5.5234,-0.083,0.4298,0.1083,0.203,0,0,0.3114,education_loan
CUST_06298,27.5002,0.1004,0.3557,0.3983,0.2963,0,0,0.3291,new_child
CUST_06299,23.3469,0.2814,0.1159,0.7165,0.3614,0,0,0.0689,job_change
CUST_06300,22.3286,0.488,0.0791,0.2437,0.0378,0,1,0.1884,salary_hike
CUST_06301,18.1691,-0.0983,0.2154,0.6253,0.4715,0,1,0.1099,digital_shift
CUST_06302,23.0686,-0.0868,0.1093,0.6367,0.28,0,0,0.0513,travel_pattern
CUST_06303,47.61,0.037,0.1809,0.5463,0.0789,0,0,0.5035,medical_event
CUST_06304,22.176,0.0922,0.2115,0.796,0.4406,1,0,0.1526,relocation
CUST_06305,41.6764,0.0513,0.016,0.7047,0.1774,0,0,0.0652,travel_pattern
CUST_06306,31.9101,0.0965,0.3058,0.5956,0.5422,0,0,0.1666,marriage
CUST_06307,57.4359,0.4829,0.2175,0.1435,0.0785,0,1,0.2899,salary_hike
CUST_06308,6.2785,-0.023,0.3166,0.5132,0.1753,0,0,0.3436,vehicle_purchase
CUST_06309,30.8156,-0.096,0.1712,0.6624,0.4007,1,0,0.062,relocation
CUST_06310,39.9713,-0.1041,0.3307,0.4795,0.2869,0,0,0.3715,new_child
CUST_06311,37.7192,-0.126,0.3473,0.5948,0.2486,0,0,0.4569,medical_event
CUST_06312,58.0227,0.017,0.3374,0.6952,0.4906,0,0,0.1382,marriage
CUST_06313,13.9909,0.0962,0.068,0.4998,0.6201,0,0,0.1259,digital_shift
CUST_06314,6.6089,-0.0939,0.1358,0.0549,0.2887,0,1,0.107,retirement_approach
CUST_06315,37.4566,0.0347,0.2596,0.642,0.4008,0,0,0.0774,marriage
CUST_06316,49.1209,0.6617,0.085,0.0502,0.018,0,0,0.1153,salary_hike
CUST_06317,39.1187,0.4438,0.1474,0.5735,0.4408,0,0,0.1048,job_change
CUST_06318,29.6942,0.38,0.1125,0.5823,0.4548,0,0,0.1078,job_change
CUST_06319,37.4186,-0.0341,0.3112,0.5194,0.6065,0,0,0.1873,marriage
CUST_06320,46.9699,0.0206,0.3246,0.5681,0.5729,0,0,0.0723,marriage
CUST_06321,22.0961,0.0212,0.4285,0.3713,0.1815,0,0,0.3269,vehicle_purchase
CUST_06322,10.9778,-0.0931,0.3337,0.5386,0.1706,0,0,0.2936,vehicle_purchase
CUST_06323,14.2696,-0.0771,0.0372,0.5675,0.3333,0,0,0.1818,digital_shift
CUST_06324,49.6158,0.545,0.2105,0.1289,0.0073,0,0,0.2733,windfall_bonus
CUST_06325,3.5223,-0.2074,0.082,0.5862,0.5812,0,0,0.1489,digital_shift
CUST_06326,23.1763,-0.2532,0.2076,0.4983,0.2778,0,0,0.5602,medical_event
CUST_06327,21.4834,-0.1401,0.486,0.3271,0.191,0,0,0.2838,vehicle_purchase
CUST_06328,35.7555,-0.073,0.2026,0.5383,0.0575,0,0,0.398,new_child
CUST_06329,35.4895,0.7792,0.0709,0.033,0.2378,0,1,0.178,windfall_bonus
CUST_06330,24.928,0.0066,0.3324,0.5364,0.4699,0,0,0.0667,marriage
CUST_06331,71.3777,0.8304,0.1372,0.2185,0.1283,0,0,0.1479,windfall_bonus
CUST_06332,38.6677,-0.1019,0.0819,0.5609,0.2756,1,0,0.0896,travel_pattern
CUST_06333,38.7318,-0.0454,0.1662,0.6123,0.4192,1,0,0.1898,travel_pattern
CUST_06334,38.4514,0.0094,0.3061,0.6257,0.1749,0,0,0.3605,new_child
CUST_06335,-5.9998,-0.0237,0.114,0.2731,0.1264,0,1,0.1604,retirement_approach
CUST_06336,31.548,0.4515,0.0823,0.5772,0.4315,0,0,0.1193,job_change
CUST_06337,22.1993,0.3928,0.1794,0.6082,0.5063,0,0,0.1776,job_change
CUST_06338,28.8272,-0.1927,0.0782,0.7446,0.3069,1,0,0.1957,relocation
CUST_06339,1.6227,-0.0878,0.1082,0.1937,0.1613,0,1,0.0875,retirement_approach
CUST_06340,41.5854,0.0533,0.3394,0.5782,0.2992,0,0,0.392,medical_event
CUST_06341,-11.0982,-0.108,0.2092,0.1585,0.0087,0,1,0.1849,retirement_approach
CUST_06342,22.2245,0.4131,0.0298,0.6529,0.4524,0,0,0.0957,job_change
CUST_06343,31.1798,0.5273,0.0836,0.505,0.5606,0,0,0.1095,job_change
CUST_06344,20.9586,-0.0278,0.0561,0.6602,0.1651,0,0,0.1791,travel_pattern
CUST_06345,48.3826,0.0814,0.2349,0.7453,0.5679,0,0,0.1009,marriage
CUST_06346,-1.5756,-0.1371,0.0258,0.1931,0.1494,0,0,0.215,retirement_approach
CUST_06347,38.0388,0.414,0.1338,0.2986,0.1156,0,1,0.1227,salary_hike
CUST_06348,52.4262,0.5828,0.1516,0.2287,0.2406,0,1,0.3322,windfall_bonus
CUST_06349,31.6245,0.0444,0.1614,0.615,0.5261,1,0,0.1551,relocation
CUST_06350,6.1469,-0.0952,0.2486,0.2607,0.0747,0,1,0.1461,retirement_approach
CUST_06351,50.4982,-0.0046,0.2017,0.5758,0.4104,0,0,0.0662,travel_pattern
CUST_06352,37.0517,0.023,0.3902,0.4421,0.0102,0,0,0.2771,new_child
CUST_06353,22.2919,0.3093,0.139,0.2719,0.2772,0,0,0.1161,salary_hike
CUST_06354,40.6931,-0.0271,0.2476,0.6883,0.2707,0,0,0.2972,new_child
CUST_06355,22.4391,0.132,0.2393,0.6181,0.339,1,0,0.1146,travel_pattern
CUST_06356,48.2812,0.887,0.082,0.1112,0.2978,0,1,0.1924,windfall_bonus
CUST_06357,5.4874,0.0364,0.3139,0.0513,0.0124,0,0,0.3552,education_loan
CUST_06358,38.5974,0.1415,0.3983,0.4617,0.1318,0,0,0.5586,medical_event
CUST_06359,30.9682,0.0171,0.3455,0.4822,0.0931,0,0,0.4934,new_child
CUST_06360,19.9661,0.1398,0.2663,0.3345,0.0213,0,0,0.2249,vehicle_purchase
CUST_06361,22.5558,0.2888,0.1049,0.0712,0.1847,0,1,0.1778,salary_hike
CUST_06362,2.063,0.0782,0.2971,0.2326,0.1402,0,0,0.3524,education_loan
CUST_06363,21.4926,-0.1172,0.244,0.5531,0.269,1,0,0.1654,relocation
CUST_06364,28.113,0.5346,0.1792,0.1848,0.1393,0,1,0.2302,salary_hike
CUST_06365,50.5867,0.3269,0.1323,0.1764,0.0386,0,1,0.1396,salary_hike
CUST_06366,25.8808,0.5166,0.0099,0.706,0.5029,0,0,0.1592,job_change
CUST_06367,6.6669,-0.0501,0.0322,0.2864,0.0644,0,1,0.1559,retirement_approach
CUST_06368,53.4053,0.1679,0.4173,0.7662,0.6468,0,0,0.1904,marriage
CUST_06369,-1.848,0.0667,0.434,0.2517,0.2145,0,0,0.5284,education_loan
CUST_06370,18.5492,-0.0705,0.2358,0.5308,0.4082,0,1,0.0853,digital_shift
CUST_06371,17.9894,-0.0544,0.2858,0.6689,0.092,0,0,0.3817,medical_event
CUST_06372,27.359,0.0865,0.2628,0.5839,0.2759,0,0,0.2853,new_child
CUST_06373,50.4599,0.5495,0.116,0.2991,0.0044,0,1,0.0969,salary_hike
CUST_06374,24.3047,0.1265,0.294,0.484,0.2107,0,0,0.504,medical_event
CUST_06375,26.7936,-0.0591,0.2941,0.6423,0.0432,0,0,0.3751,medical_event
CUST_06376,9.2906,-0.0208,0.124,0.2661,0.0473,0,1,0.1394,retirement_approach
CUST_06377,43.3801,0.0437,0.3616,0.5698,0.3876,0,0,0.1446,marriage
CUST_06378,18.6002,0.0041,0.2368,0.462,0.0562,0,0,0.4034,medical_event
CUST_06379,9.9917,-0.0485,0.0756,0.1616,0.1148,0,1,0.0706,retirement_approach
CUST_06380,14.0042,0.0723,0.1595,0.7335,0.3018,1,0,0.1374,travel_pattern
CUST_06381,5.0829,-0.0488,0.361,0.1959,0.0441,0,0,0.4275,education_loan
CUST_06382,14.4721,0.0003,0.1012,0.46,0.3634,0,1,0.1048,digital_shift
CUST_06383,40.1158,0.4273,0.1302,0.1139,0.0027,0,1,0.2198,salary_hike
CUST_06384,12.9852,-0.202,0.0951,0.741,0.5167,1,0,0.1587,relocation
CUST_06385,45.0932,-0.0759,0.1758,0.6654,0.1249,0,0,0.4817,new_child
CUST_06386,21.7333,0.517,0.1123,0.757,0.4214,0,0,0.0778,job_change
CUST_06387,14.5089,-0.1227,0.0404,0.453,0.6501,0,1,0.083,digital_shift
CUST_06388,46.8439,0.6081,0.0199,0.1283,0.1074,0,1,0.1377,windfall_bonus
CUST_06389,52.7532,0.9707,0.1127,0.0801,0.2205,0,0,0.2132,windfall_bonus
CUST_06390,46.8005,0.7858,0.1969,0.0321,0.2258,0,1,0.1009,windfall_bonus
CUST_06391,9.9271,-0.0659,0.4792,0.1934,0.0169,0,0,0.3289,education_loan
CUST_06392,21.6294,0.0159,0.1824,0.4783,0.3779,0,0,0.1656,digital_shift
CUST_06393,27.1134,0.0535,0.2137,0.6751,0.2624,0,0,0.2553,new_child
CUST_06394,35.8219,-0.0208,0.358,0.5158,0.2516,0,0,0.4358,new_child
CUST_06395,25.0481,0.1032,0.2014,0.6809,0.176,0,0,0.4585,medical_event
CUST_06396,38.467,0.9015,0.0295,0.2304,0.1697,0,1,0.2342,windfall_bonus
CUST_06397,35.5146,0.2911,0.1932,0.1915,0.0416,0,1,0.2122,salary_hike
CUST_06398,14.7345,-0.1619,0.3137,0.2874,0.0104,0,0,0.3167,vehicle_purchase
CUST_06399,23.1799,0.0753,0.3989,0.6146,0.071,0,0,0.3737,medical_event
CUST_06400,26.329,0.0457,0.1862,0.4824,0.4411,1,0,0.1965,relocation
CUST_06401,26.1725,0.2193,0.3217,0.6602,0.6274,0,0,0.1541,marriage
CUST_06402,31.5356,0.5042,0.2256,0.5276,0.4403,0,0,0.143,job_change
CUST_06403,20.5966,0.1612,0.2142,0.4816,0.0868,0,0,0.4679,medical_event
CUST_06404,35.1491,-0.0332,0.2085,0.636,0.0987,0,0,0.451,new_child
CUST_06405,32.4454,0.5597,0.06,0.0199,0.2047,0,0,0.263,salary_hike
CUST_06406,5.5971,-0.0681,0.0262,0.2695,0.293,0,1,0.1835,retirement_approach
CUST_06407,38.6457,0.5585,0.1635,0.6445,0.6024,0,0,0.1176,job_change
CUST_06408,22.3208,0.0157,0.0036,0.5115,0.324,0,0,0.1159,travel_pattern
CUST_06409,12.1442,-0.0744,0.2215,0.4237,0.615,0,1,0.0627,digital_shift
CUST_06410,2.6813,-0.1107,0.2153,0.234,0.0636,0,1,0.1062,retirement_approach
CUST_06411,18.6171,-0.1679,0.2611,0.5843,0.2401,0,0,0.4649,new_child
CUST_06412,19.1387,-0.1082,0.1804,0.6114,0.2518,0,0,0.3941,new_child
CUST_06413,13.4686,0.0915,0.3841,0.4623,0.0165,0,0,0.588,medical_event
CUST_06414,35.6363,-0.0022,0.2574,0.5369,0.2437,0,0,0.3245,new_child
CUST_06415,29.2068,-0.0266,0.1565,0.7502,0.452,1,0,0.0654,relocation
CUST_06416,35.9413,0.6881,0.174,0.1024,0.0013,0,0,0.2188,windfall_bonus
CUST_06417,9.2011,0.0529,0.0189,0.5436,0.5509,0,0,0.1207,digital_shift
CUST_06418,25.054,-0.0642,0.1774,0.393,0.202,0,0,0.3668,new_child
CUST_06419,33.331,0.0278,0.2136,0.5249,0.183,0,0,0.4951,medical_event
CUST_06420,31.3271,0.4677,0.1701,0.5921,0.6498,0,0,0.1615,job_change
CUST_06421,-7.159,-0.1092,0.2355,0.1896,0.21,0,1,0.1071,retirement_approach
CUST_06422,14.139,0.0132,0.0398,0.568,0.5944,0,0,0.1632,digital_shift
CUST_06423,36.0569,-0.0215,0.124,0.8701,0.2984,1,0,0.1781,relocation
CUST_06424,37.9548,-0.0825,0.2201,0.6218,0.5886,0,0,0.0993,marriage
CUST_06425,20.1949,-0.0435,0.2611,0.5451,0.1917,0,0,0.3095,new_child
CUST_06426,25.4853,0.012,0.4049,0.7104,0.098,0,0,0.3472,medical_event
CUST_06427,18.0852,0.0254,0.1839,0.6259,0.3247,0,0,0.0587,travel_pattern
CUST_06428,16.3513,0.0085,0.0944,0.7754,0.5174,1,0,0.0987,relocation
CUST_06429,20.0189,-0.1313,0.3635,0.5988,0.1758,0,0,0.5735,medical_event
CUST_06430,25.4611,-0.1414,0.4026,0.6215,0.2026,0,0,0.305,vehicle_purchase
CUST_06431,42.3522,0.441,0.1368,0.6464,0.3523,0,0,0.1694,job_change
CUST_06432,45.6786,-0.1018,0.4016,0.6217,0.5266,0,0,0.128,marriage
CUST_06433,37.2754,0.0283,0.2621,0.4443,0.2655,0,0,0.4491,medical_event
CUST_06434,53.2242,0.8376,0.2498,0.1486,0.169,0,1,0.2108,windfall_bonus
CUST_06435,32.7861,0.0022,0.0131,0.6698,0.3447,1,0,0.0894,relocation
CUST_06436,46.6435,-0.0606,0.3304,0.5317,0.5949,0,0,0.1219,marriage
CUST_06437,3.0682,-0.0427,0.0133,0.6155,0.399,0,1,0.1868,digital_shift
CUST_06438,14.524,-0.0027,0.1773,0.5767,0.4434,0,0,0.1736,digital_shift
CUST_06439,34.0403,-0.0068,0.3159,0.7562,0.3848,0,0,0.0638,marriage
CUST_06440,8.2342,-0.0467,0.4935,0.2757,0.2308,0,0,0.4051,education_loan
CUST_06441,12.6196,-0.0517,0.352,0.3374,0.2965,0,0,0.2639,vehicle_purchase
CUST_06442,35.4778,0.0639,0.1899,0.6073,0.3533,1,0,0.0654,relocation
CUST_06443,29.1084,-0.0509,0.4525,0.2839,0.2273,0,0,0.2429,vehicle_purchase
CUST_06444,36.5709,-0.1333,0.0108,0.5133,0.373,0,0,0.0779,travel_pattern
CUST_06445,23.6992,-0.0208,0.3052,0.5783,0.2383,0,0,0.4043,new_child
CUST_06446,33.4904,0.0247,0.3048,0.4027,0.2962,0,0,0.2468,new_child
CUST_06447,31.2638,0.2276,0.2283,0.6925,0.5181,0,0,0.0736,job_change
CUST_06448,8.7929,-0.05,0.134,0.236,0.2462,0,1,0.1101,retirement_approach
CUST_06449,2.4594,-0.048,0.1973,0.0926,0.0535,0,1,0.1639,retirement_approach
CUST_06450,37.5177,0.0277,0.0274,0.5207,0.1998,0,0,0.1328,travel_pattern
CUST_06451,32.9606,0.0123,0.1621,0.5143,0.2055,0,0,0.158,travel_pattern
CUST_06452,24.1849,-0.0165,0.3683,0.395,0.0041,0,0,0.2272,new_child
CUST_06453,35.4695,0.014,0.2571,0.4053,0.1375,0,0,0.3488,new_child
CUST_06454,-2.9332,-0.0712,0.1988,0.2814,0.262,0,1,0.1138,retirement_approach
CUST_06455,25.2465,-0.0197,0.2233,0.4971,0.0122,0,0,0.4181,new_child
CUST_06456,11.4321,-0.0439,0.2321,0.0723,0.0376,0,1,0.1544,retirement_approach
CUST_06457,4.6591,-0.0608,0.3675,0.0012,0.1412,0,0,0.4534,education_loan
CUST_06458,30.7961,0.2904,0.013,0.733,0.576,0,0,0.1928,job_change
CUST_06459,28.4647,0.3196,0.0789,0.5832,0.6003,0,0,0.0911,job_change
CUST_06460,53.6238,0.4767,0.0993,0.2961,0.0782,0,1,0.134,salary_hike
CUST_06461,58.2593,0.7682,0.2155,0.2389,0.1184,0,0,0.2688,windfall_bonus
CUST_06462,16.9502,0.0017,0.1694,0.6862,0.5068,0,1,0.1648,digital_shift
CUST_06463,28.038,-0.0092,0.2436,0.6017,0.14,0,0,0.4701,medical_event
CUST_06464,25.2354,0.0743,0.221,0.5488,0.4637,0,0,0.0977,digital_shift
CUST_06465,46.2823,0.3903,0.2319,0.1673,0.0319,0,0,0.2174,salary_hike
CUST_06466,20.9553,-0.0099,0.3253,0.4831,0.0185,0,0,0.369,vehicle_purchase
CUST_06467,4.0922,-0.0973,0.0266,0.5621,0.5415,0,0,0.1937,digital_shift
CUST_06468,15.3059,0.5491,0.0864,0.2873,0.056,0,1,0.2364,salary_hike
CUST_06469,35.6496,0.0178,0.1972,0.6535,0.0384,0,0,0.4867,new_child
CUST_06470,31.9686,0.0485,0.1821,0.6185,0.217,1,0,0.0645,travel_pattern
CUST_06471,5.9122,-0.0873,0.3326,0.1137,0.0852,0,0,0.3876,education_loan
CUST_06472,54.2169,-0.098,0.2874,0.7735,0.4299,0,0,0.1688,marriage
CUST_06473,27.666,0.0039,0.3632,0.4681,0.1957,0,0,0.2777,new_child
CUST_06474,20.1985,-0.0852,0.2478,0.445,0.0135,0,0,0.5735,medical_event
CUST_06475,40.5923,0.0343,0.3586,0.515,0.0008,0,0,0.329,new_child
CUST_06476,21.2699,-0.1174,0.1353,0.7542,0.5081,1,0,0.0758,relocation
CUST_06477,48.8955,-0.0108,0.414,0.5618,0.5301,0,0,0.1909,marriage
CUST_06478,45.0246,0.0775,0.401,0.6623,0.2452,0,0,0.4723,new_child
CUST_06479,-0.5136,0.0835,0.3667,0.1444,0.1162,0,0,0.3817,education_loan
CUST_06480,-2.5762,-0.0846,0.0798,0.0176,0.1101,0,1,0.1487,retirement_approach
CUST_06481,27.1766,-0.1395,0.2902,0.6023,0.5315,0,0,0.15,marriage
CUST_06482,26.4989,0.4559,0.1552,0.4367,0.4908,0,0,0.0935,job_change
CUST_06483,-4.646,-0.0082,0.3771,0.0509,0.1012,0,0,0.563,education_loan
CUST_06484,50.5805,-0.0623,0.1986,0.7449,0.5179,0,0,0.1136,marriage
CUST_06485,34.6059,0.0565,0.3207,0.3964,0.2903,0,0,0.4686,medical_event
CUST_06486,21.5227,0.4576,0.0253,0.4752,0.539,0,0,0.0642,job_change
CUST_06487,42.9857,-0.0408,0.3624,0.5379,0.1991,0,0,0.4909,new_child
CUST_06488,47.3961,0.4353,0.2414,0.2673,0.2708,0,1,0.2858,salary_hike
CUST_06489,23.8365,0.1013,0.3946,0.2592,0.2601,0,0,0.2237,vehicle_purchase
CUST_06490,26.172,0.1485,0.0211,0.5958,0.3232,0,0,0.1953,travel_pattern
CUST_06491,27.4548,0.052,0.4186,0.3436,0.1197,0,0,0.274,vehicle_purchase
CUST_06492,7.4978,0.0227,0.3791,0.088,0.2806,0,0,0.4728,education_loan
CUST_06493,9.7771,0.0945,0.0503,0.5318,0.595,0,1,0.1488,digital_shift
CUST_06494,5.264,0.018,0.1113,0.119,0.184,0,1,0.1413,retirement_approach
CUST_06495,45.6232,-0.0326,0.3323,0.7175,0.062,0,0,0.282,new_child
CUST_06496,25.2503,0.1589,0.2907,0.7771,0.5418,0,0,0.054,marriage
CUST_06497,19.7741,0.066,0.4902,0.5104,0.2185,0,0,0.416,vehicle_purchase
CUST_06498,40.4667,0.4249,0.2317,0.1218,0.1011,0,1,0.169,salary_hike
